Customer_ID,Count,Quarter,Referred_a_Friend,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,trans_ID
5334-AFQJB,1,Q3,False,0,72,Offer A,True,2.37,True,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,True,Credit Card,25.1,1789.9,0.0,0.0,170.64,1960.54,1037
2754-SDJRD,1,Q3,False,0,8,Offer E,True,39.86,True,True,Fiber Optic,23.0,False,False,False,True,True,True,True,True,Two Year,True,Credit Card,100.15,908.55,0.0,0.0,318.88,1227.43,1038
1465-LNTLJ,1,Q3,True,7,8,Offer E,True,25.57,False,True,Cable,12.0,False,False,True,True,False,True,True,True,Two Year,True,Credit Card,64.4,581.7,0.0,0.0,204.56,786.26,1039
4706-DGAHW,1,Q3,False,0,1,Offer E,True,49.34,False,True,DSL,15.0,False,False,False,False,False,False,False,True,Two Year,False,Bank Withdrawal,45.2,45.2,0.0,0.0,49.34,94.54,1040
8552-OBVRU,1,Q3,True,6,48,None,True,13.4,False,True,Fiber Optic,75.0,True,False,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,104.5,5068.05,0.0,0.0,643.2,5711.25,1041
9776-OJUZI,1,Q3,False,0,65,None,True,32.41,True,True,Fiber Optic,21.0,False,True,True,False,True,False,False,True,Two Year,True,Bank Withdrawal,95.45,6223.3,0.0,0.0,2106.65,8329.95,1042
0869-PAPRP,1,Q3,True,4,26,None,True,46.24,False,True,Fiber Optic,4.0,False,False,True,False,True,False,False,True,Two Year,True,Credit Card,85.7,2067.0,0.0,0.0,1202.24,3269.24,1043
4238-JSSWH,1,Q3,True,1,35,None,True,45.13,True,True,Fiber Optic,10.0,False,False,True,False,True,True,True,True,Two Year,False,Bank Withdrawal,102.05,3452.55,0.0,0.0,1579.55,5032.1,1044
9121-PHQSR,1,Q3,True,6,16,Offer D,True,48.41,True,True,Fiber Optic,6.0,False,False,False,False,True,False,False,True,Two Year,True,Credit Card,85.05,1391.15,0.0,0.0,774.56,2165.71,1045
9796-MVYXX,1,Q3,False,0,14,Offer D,False,0.0,False,True,DSL,24.0,True,False,True,True,False,False,False,True,Two Year,False,Credit Card,39.7,692.35,0.0,0.0,0.0,692.35,1046
7268-IGMFD,1,Q3,False,0,18,Offer D,True,1.92,True,True,Fiber Optic,25.0,False,False,True,True,True,False,False,True,Two Year,False,Bank Withdrawal,93.9,1743.9,0.0,0.0,34.56,1778.46,1047
0013-SMEOE,1,Q3,True,1,71,Offer A,True,9.96,False,True,Fiber Optic,14.0,True,True,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,109.7,7904.25,0.0,0.0,707.16,8611.41,1048
2573-GYRUU,1,Q3,True,1,48,None,True,25.19,True,True,Fiber Optic,22.0,False,False,True,False,False,True,True,True,Two Year,True,Credit Card,91.05,4370.75,0.0,0.0,1209.12,5579.87,1049
6486-LHTMA,1,Q3,True,1,31,None,True,44.26,True,True,Fiber Optic,22.0,False,False,True,False,True,False,False,True,One Year,True,Bank Withdrawal,90.7,2835.5,0.0,0.0,1372.06,4207.56,1050
4083-BFNYK,1,Q3,True,1,38,None,True,49.82,True,True,Fiber Optic,27.0,True,True,False,False,False,True,True,False,One Year,False,Credit Card,95.0,3591.25,0.0,70.0,1893.16,5554.41,1051
1089-HDMKP,1,Q3,False,0,11,None,True,11.86,False,True,Cable,23.0,False,True,False,True,False,False,False,True,Two Year,True,Bank Withdrawal,54.55,601.25,0.0,0.0,130.46,731.71,1052
0141-YEAYS,1,Q3,False,0,27,None,True,2.97,True,True,Fiber Optic,4.0,False,True,True,False,False,False,False,True,Two Year,True,Bank Withdrawal,86.45,2401.05,0.0,0.0,80.19,2481.24,1053
9603-OAIHC,1,Q3,False,0,1,Offer E,True,2.97,False,True,Fiber Optic,5.0,False,False,False,False,False,False,False,True,Two Year,True,Bank Withdrawal,70.05,70.05,0.0,0.0,2.97,73.02,1054
8406-LNMHF,1,Q3,True,10,59,None,True,4.21,False,True,Fiber Optic,21.0,True,True,True,False,False,False,False,True,One Year,True,Credit Card,82.95,4903.15,0.0,0.0,248.39,5151.54,1055
0023-UYUPN,1,Q3,False,0,50,None,True,31.43,True,False,None,0.0,False,False,False,False,False,False,False,False,One Year,False,Bank Withdrawal,25.2,1306.3,0.0,0.0,1571.5,2877.8,1056
6360-SVNWV,1,Q3,False,0,31,None,True,47.48,False,True,Fiber Optic,8.0,True,False,False,False,False,False,False,True,Two Year,True,Credit Card,73.55,2094.65,0.0,0.0,1471.88,3566.53,1057
9050-IKDZA,1,Q3,False,0,2,None,True,24.95,False,True,Fiber Optic,22.0,False,False,False,False,True,False,False,True,Two Year,False,Credit Card,81.5,162.55,0.0,0.0,49.9,212.45,1058
1197-BVMVG,1,Q3,False,0,4,None,True,4.29,True,True,Fiber Optic,7.0,False,False,False,False,False,False,False,True,Two Year,True,Bank Withdrawal,74.45,294.45,0.0,0.0,17.16,311.61,1059
5198-EFNBM,1,Q3,True,10,57,None,True,46.62,False,True,Fiber Optic,4.0,False,True,True,False,True,False,False,True,One Year,True,Bank Withdrawal,90.65,5199.8,0.0,0.0,2657.34,7857.14,1060
7516-GMHUV,1,Q3,True,1,50,None,True,40.9,True,True,Fiber Optic,8.0,True,False,True,False,True,True,True,True,Two Year,True,Credit Card,105.05,5163.3,0.0,0.0,2045.0,7208.3,1061
6614-YWYSC,1,Q3,True,5,61,None,True,19.14,True,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Bank Withdrawal,25.0,1501.75,0.0,0.0,1167.54,2669.29,1062
8735-SDUFN,1,Q3,True,5,72,Offer A,True,8.68,True,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Bank Withdrawal,24.3,1778.7,0.0,0.0,624.96,2403.66,1063
7016-NVRIC,1,Q3,True,10,29,None,True,32.03,False,True,Fiber Optic,16.0,True,False,True,False,False,True,True,True,One Year,False,Bank Withdrawal,90.1,2656.7,0.0,0.0,928.87,3585.57,1064
9825-YCXWZ,1,Q3,False,0,41,None,True,14.61,False,True,Fiber Optic,9.0,False,False,True,True,True,True,True,True,One Year,True,Bank Withdrawal,101.1,4016.2,0.0,0.0,599.01,4615.21,1065
2000-DHJUY,1,Q3,True,1,70,Offer A,True,18.67,True,True,DSL,21.0,True,True,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,92.2,6474.45,0.0,0.0,1306.9,7781.35,1066
9796-BPKIW,1,Q3,False,0,8,None,True,42.53,False,True,Fiber Optic,6.0,False,False,False,False,False,False,False,True,Two Year,True,Credit Card,69.95,562.7,0.0,0.0,340.24,902.94,1067
9137-NOQKA,1,Q3,False,0,2,None,True,7.03,False,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Bank Withdrawal,19.2,37.2,0.0,0.0,14.06,51.26,1068
7748-UMTRK,1,Q3,False,0,30,None,True,37.42,True,True,Fiber Optic,17.0,False,False,False,True,True,True,True,True,Two Year,True,Bank Withdrawal,101.3,2974.5,0.0,0.0,1122.6,4097.1,1069
6463-MVYRY,1,Q3,False,0,57,Offer B,True,11.23,False,True,DSL,30.0,True,False,True,True,True,False,False,True,Two Year,False,Bank Withdrawal,69.85,4003.0,0.0,0.0,640.11,4643.11,1070
4526-ZJJTM,1,Q3,True,1,25,None,True,19.44,False,True,Fiber Optic,4.0,False,True,True,False,False,True,True,True,Two Year,False,Bank Withdrawal,88.4,2191.15,0.0,0.0,486.0,2677.15,1071
5315-CKEQK,1,Q3,True,1,28,None,True,4.71,True,True,DSL,21.0,False,False,False,False,False,False,False,False,One Year,True,Bank Withdrawal,51.0,1381.8,0.0,80.0,131.88,1593.68,1072
0907-HQNTS,1,Q3,True,8,70,Offer A,True,46.2,True,True,Fiber Optic,14.0,True,True,True,True,True,True,False,True,Two Year,True,Credit Card,113.0,7987.6,0.0,0.0,3234.0,11221.6,1073
8250-ZNGGW,1,Q3,False,0,5,None,True,43.99,False,True,DSL,27.0,True,True,False,True,False,False,False,False,Two Year,False,Credit Card,59.9,287.85,0.0,20.0,219.95,527.8,1074
8166-ORCHU,1,Q3,True,10,33,None,True,44.54,False,True,Fiber Optic,18.0,True,True,False,True,False,True,False,True,One Year,True,Bank Withdrawal,93.55,3055.5,0.0,0.0,1469.82,4525.32,1075
1855-CFULU,1,Q3,False,0,4,None,True,41.98,False,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,20.05,91.45,0.0,0.0,167.92,259.37,1076
8628-MFKAX,1,Q3,True,6,72,Offer A,True,14.75,True,True,Fiber Optic,16.0,True,True,True,True,True,True,False,True,Two Year,True,Credit Card,116.75,8277.05,0.0,0.0,1062.0,9339.05,1077
9508-ILZDG,1,Q3,False,0,34,None,True,14.23,True,True,Fiber Optic,13.0,False,True,False,True,True,False,False,True,Two Year,True,Bank Withdrawal,96.35,3190.25,0.0,0.0,483.82,3674.07,1078
6128-AQBMT,1,Q3,True,8,41,Offer B,False,0.0,False,True,Cable,9.0,False,True,True,False,True,True,True,True,Two Year,True,Bank Withdrawal,53.95,2215.4,0.0,0.0,0.0,2215.4,1079
4295-YURET,1,Q3,True,8,56,Offer B,True,5.93,False,True,DSL,19.0,True,False,False,True,True,True,False,False,Two Year,True,Credit Card,72.6,4084.35,0.0,140.0,332.08,4556.43,1080
7693-QPEFS,1,Q3,False,0,52,Offer B,True,42.19,True,True,Fiber Optic,11.0,False,False,False,False,False,False,False,True,Two Year,True,Bank Withdrawal,72.95,3829.75,0.0,0.0,2193.88,6023.63,1081
0924-BJCRC,1,Q3,True,6,60,Offer B,True,24.68,True,True,Fiber Optic,19.0,False,True,False,False,False,True,False,False,Two Year,False,Bank Withdrawal,89.45,5294.6,0.0,10.0,1480.8,6785.4,1082
5533-NHFRF,1,Q3,False,0,7,None,False,0.0,False,True,DSL,26.0,False,True,False,True,False,True,False,True,Two Year,True,Bank Withdrawal,44.4,265.8,0.0,0.0,0.0,265.8,1083
4360-QRAVE,1,Q3,False,0,37,Offer C,False,0.0,False,True,DSL,29.0,False,True,True,False,False,False,False,True,Two Year,False,Bank Withdrawal,36.65,1315.0,0.0,0.0,0.0,1315.0,1084
8433-WPJTV,1,Q3,True,8,65,Offer B,True,1.58,True,True,Fiber Optic,27.0,False,False,True,True,True,True,False,True,One Year,True,Bank Withdrawal,103.9,6767.1,0.0,0.0,102.7,6869.8,1085
5387-ASZNZ,1,Q3,False,0,66,Offer A,True,36.48,True,True,DSL,5.0,True,True,False,True,False,False,False,True,One Year,True,Credit Card,63.85,4174.35,0.0,0.0,2407.68,6582.03,1086
2277-DJJDL,1,Q3,True,5,60,Offer B,True,10.4,True,True,Fiber Optic,5.0,False,False,False,True,True,True,False,False,Two Year,True,Bank Withdrawal,99.0,6017.9,0.0,150.0,624.0,6791.9,1087
6963-EZQEE,1,Q3,True,4,70,None,True,40.94,True,True,DSL,8.0,True,True,True,True,True,True,False,True,Two Year,True,Credit Card,88.55,6306.5,0.0,0.0,2865.8,9172.3,1088
2452-KDRRH,1,Q3,False,0,67,None,True,38.85,True,True,Fiber Optic,19.0,False,False,True,False,True,True,False,True,Two Year,True,Credit Card,101.4,6841.05,0.0,0.0,2602.95,9444.0,1089
5248-RPYWW,1,Q3,True,2,72,None,True,9.88,True,True,Cable,16.0,True,True,True,True,True,True,False,True,Two Year,True,Bank Withdrawal,90.15,6716.45,0.0,0.0,711.36,7427.81,1090
7923-IYJWY,1,Q3,False,0,67,None,True,44.56,True,True,Fiber Optic,29.0,True,True,True,True,True,True,False,False,Two Year,True,Credit Card,116.1,7839.85,0.0,40.0,2985.52,10865.37,1091
1658-TJVOA,1,Q3,False,0,6,None,True,12.67,False,True,Fiber Optic,20.0,True,False,False,False,False,False,False,True,Two Year,True,Bank Withdrawal,74.1,450.9,0.0,0.0,76.02,526.92,1092
0674-DGMAQ,1,Q3,True,9,32,Offer C,True,43.54,True,True,Fiber Optic,3.0,False,True,True,False,False,True,False,True,Two Year,True,Bank Withdrawal,93.5,2970.8,0.0,0.0,1393.28,4364.08,1093
2761-XECQW,1,Q3,True,1,8,None,False,0.0,False,True,Cable,27.0,False,True,True,False,False,True,False,True,Two Year,True,Credit Card,43.35,371.4,0.0,0.0,0.0,371.4,1094
8059-UDZFY,1,Q3,False,0,33,Offer C,True,12.75,True,True,Fiber Optic,19.0,False,True,True,False,True,True,False,True,Two Year,True,Bank Withdrawal,105.35,3465.05,0.0,0.0,420.75,3885.8,1095
7740-BTPUX,1,Q3,True,7,55,Offer B,True,12.91,True,True,Fiber Optic,21.0,False,True,True,True,True,True,False,True,Two Year,True,Bank Withdrawal,113.6,6292.7,0.0,0.0,710.05,7002.75,1096
8648-PFRMP,1,Q3,False,0,14,None,False,0.0,False,True,Cable,5.0,False,False,False,False,True,True,True,True,Two Year,True,Bank Withdrawal,46.35,672.7,0.0,0.0,0.0,672.7,1097
8996-ZROXE,1,Q3,False,0,57,Offer B,True,28.44,False,True,DSL,24.0,False,False,True,True,False,False,False,True,One Year,True,Bank Withdrawal,53.5,3035.8,0.0,0.0,1621.08,4656.88,1098
2207-QPJED,1,Q3,True,8,37,None,True,15.6,False,True,Fiber Optic,19.0,False,False,True,True,True,False,False,True,Two Year,False,Bank Withdrawal,90.0,3371.75,0.0,0.0,577.2,3948.95,1099
0516-QREYC,1,Q3,False,0,24,None,True,18.39,False,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,True,Credit Card,20.3,459.95,0.0,0.0,441.36,901.31,1100
3865-QBWSJ,1,Q3,False,0,38,None,True,45.13,True,True,Fiber Optic,27.0,True,False,False,False,False,False,False,True,Two Year,True,Credit Card,80.45,3162.65,0.0,0.0,1714.94,4877.59,1101
5857-TYBCJ,1,Q3,True,6,44,Offer B,True,14.65,True,True,Fiber Optic,30.0,False,False,True,False,True,False,False,True,Two Year,True,Bank Withdrawal,89.2,4040.2,0.0,0.0,644.6,4684.8,1102
4176-RELJR,1,Q3,False,0,67,None,True,14.69,True,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,25.1,1672.15,0.0,0.0,984.23,2656.38,1103
7924-GJZFI,1,Q3,True,7,25,None,True,38.59,False,True,Fiber Optic,24.0,False,False,False,False,False,False,False,True,Two Year,True,Bank Withdrawal,69.3,1813.1,0.0,0.0,964.75,2777.85,1104
5897-ZYEKH,1,Q3,True,3,67,None,True,11.91,True,True,Fiber Optic,10.0,True,True,False,False,True,True,True,True,One Year,True,Bank Withdrawal,105.6,7112.15,0.0,0.0,797.97,7910.12,1105
5456-ITGIC,1,Q3,True,9,72,None,False,0.0,False,True,DSL,9.0,True,True,True,True,True,True,True,True,Two Year,True,Credit Card,64.45,4641.1,0.0,0.0,0.0,4641.1,1106
8070-AAWZP,1,Q3,True,3,24,None,False,0.0,False,True,Cable,28.0,False,False,True,True,False,False,False,True,Two Year,False,Credit Card,34.25,828.2,0.0,0.0,0.0,828.2,1107
6860-YRJZP,1,Q3,False,0,9,Offer E,True,39.77,True,True,Fiber Optic,25.0,False,False,False,False,False,False,False,True,Two Year,True,Bank Withdrawal,74.05,678.45,0.0,0.0,357.93,1036.38,1108
9391-DXGGG,1,Q3,False,0,44,Offer B,True,35.39,False,True,Fiber Optic,19.0,False,True,True,False,False,True,True,True,One Year,False,Credit Card,89.15,3990.75,0.0,0.0,1557.16,5547.91,1109
9844-FELAJ,1,Q3,True,2,70,None,True,9.4,True,True,Fiber Optic,17.0,False,True,True,True,True,True,True,False,One Year,True,Bank Withdrawal,107.9,7475.85,0.0,20.0,658.0,8153.85,1110
8395-ETZKQ,1,Q3,True,8,68,None,True,35.14,False,False,None,0.0,False,False,False,False,False,False,False,False,One Year,False,Bank Withdrawal,19.5,1193.55,0.0,0.0,2389.52,3583.07,1111
8336-TAVKX,1,Q3,True,10,72,None,True,15.82,True,True,DSL,13.0,True,True,True,True,False,True,True,True,Two Year,False,Bank Withdrawal,78.45,5682.25,0.0,0.0,1139.04,6821.29,1112
0581-BXBUB,1,Q3,False,0,4,None,True,35.67,False,True,Fiber Optic,8.0,False,True,False,False,False,False,False,True,Two Year,False,Bank Withdrawal,72.75,317.75,0.0,0.0,142.68,460.43,1113
5150-ITWWB,1,Q3,False,0,3,Offer E,True,37.78,True,True,Fiber Optic,28.0,False,False,False,False,True,True,True,True,Two Year,True,Bank Withdrawal,94.85,335.75,0.0,0.0,113.34,449.09,1114
9281-OFDMF,1,Q3,False,0,39,None,True,20.06,True,True,Fiber Optic,3.0,False,True,False,False,False,True,True,True,Two Year,False,Bank Withdrawal,90.7,3413.25,0.0,0.0,782.34,4195.59,1115
7636-OWBPG,1,Q3,False,0,12,None,False,0.0,False,True,DSL,4.0,False,True,False,False,False,False,False,True,Two Year,True,Credit Card,29.35,381.2,38.98,0.0,0.0,342.22,1116
0549-CYCQN,1,Q3,False,0,51,None,True,24.92,True,True,Fiber Optic,11.0,False,True,False,False,False,False,False,True,One Year,True,Bank Withdrawal,79.6,3974.7,16.73,0.0,1270.92,5228.89,1117
0928-JMXNP,1,Q3,True,3,4,Offer E,False,0.0,False,True,DSL,5.0,False,False,True,False,False,False,False,True,Two Year,True,Bank Withdrawal,29.9,118.25,0.0,0.0,0.0,118.25,1118
3629-ZNKXA,1,Q3,False,0,17,None,True,17.26,False,True,Fiber Optic,25.0,False,True,True,False,True,True,False,False,Two Year,True,Bank Withdrawal,101.8,1752.45,27.15,90.0,293.42,2108.72,1119
4827-LTQRJ,1,Q3,True,1,66,None,True,44.38,True,True,Fiber Optic,28.0,True,True,False,True,True,True,False,True,One Year,True,Credit Card,110.6,7210.85,0.0,0.0,2929.08,10139.93,1120
0136-IFMYD,1,Q3,True,1,69,None,True,18.41,True,True,Fiber Optic,17.0,False,True,True,True,True,True,False,True,Two Year,True,Bank Withdrawal,109.95,7634.25,0.0,0.0,1270.29,8904.54,1121
5144-TVGLP,1,Q3,False,0,38,None,True,46.96,True,True,Fiber Optic,13.0,False,False,False,False,True,True,False,True,Two Year,False,Bank Withdrawal,94.75,3653.0,45.82,0.0,1784.48,5391.66,1122
9659-ZTWSM,1,Q3,True,7,66,None,True,7.86,True,True,Fiber Optic,26.0,False,True,True,True,True,True,False,True,One Year,True,Bank Withdrawal,107.35,7051.95,39.18,0.0,518.76,7531.53,1123
2195-VVRJF,1,Q3,True,6,18,None,True,5.73,False,True,DSL,13.0,True,False,False,False,False,True,False,True,Two Year,True,Credit Card,59.1,1011.05,31.05,0.0,103.14,1083.14,1124
1125-SNVCK,1,Q3,False,0,49,None,True,35.65,False,True,DSL,3.0,False,False,False,False,False,False,False,True,Two Year,False,Credit Card,43.8,2106.05,20.45,0.0,1746.85,3832.45,1125
2545-EBUPK,1,Q3,False,0,2,Offer E,True,21.9,True,True,Fiber Optic,22.0,False,False,False,False,False,True,False,True,Two Year,True,Bank Withdrawal,84.05,186.05,0.0,0.0,43.8,229.85,1126
2172-EJXVF,1,Q3,False,0,71,None,True,25.61,True,True,Fiber Optic,23.0,False,True,True,False,True,True,True,False,One Year,True,Bank Withdrawal,105.9,7521.95,6.65,100.0,1818.31,9433.61,1127
8659-HDIYE,1,Q3,False,0,64,None,True,27.7,True,True,DSL,21.0,False,True,True,True,False,True,False,True,Two Year,False,Credit Card,74.65,4869.35,47.04,0.0,1772.8,6595.11,1128
4680-KUTAJ,1,Q3,False,0,11,None,True,2.81,True,True,DSL,3.0,True,False,False,False,False,False,False,True,Two Year,True,Bank Withdrawal,55.6,580.8,15.2,0.0,30.91,596.51,1129
2883-ILGWO,1,Q3,False,0,57,None,True,32.12,True,True,Fiber Optic,15.0,False,True,False,True,True,True,False,False,Two Year,True,Bank Withdrawal,104.9,5913.95,1.69,90.0,1830.84,7833.1,1130
1167-OYZJF,1,Q3,True,7,67,None,True,49.94,False,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,True,Bank Withdrawal,20.05,1263.05,43.66,0.0,3345.98,4565.37,1131
4806-DXQCE,1,Q3,True,7,70,None,True,35.39,True,True,Fiber Optic,25.0,True,True,True,True,True,True,False,True,Two Year,True,Bank Withdrawal,113.65,7714.65,24.36,0.0,2477.3,10167.59,1132
5996-NRVXR,1,Q3,True,2,40,None,True,15.15,False,True,Fiber Optic,18.0,True,True,True,True,True,False,False,True,One Year,True,Credit Card,98.15,4116.8,27.89,0.0,606.0,4694.91,1133
0100-DUVFC,1,Q3,True,3,70,None,True,39.49,True,True,Fiber Optic,28.0,False,True,True,False,True,True,False,True,One Year,True,Bank Withdrawal,104.8,7308.95,6.11,0.0,2764.3,10067.14,1134
5397-TUPSH,1,Q3,True,6,65,None,True,28.68,False,True,Fiber Optic,20.0,False,False,False,False,False,False,False,True,One Year,True,Bank Withdrawal,70.95,4555.2,7.43,0.0,1864.2,6411.97,1135
6773-LQTVT,1,Q3,True,8,29,None,False,0.0,False,True,DSL,20.0,False,True,True,False,False,False,False,True,Two Year,True,Credit Card,35.65,1025.15,25.07,0.0,0.0,1000.08,1136
9402-ORRAH,1,Q3,False,0,15,None,True,39.57,False,True,Fiber Optic,16.0,False,False,False,False,True,True,False,True,Two Year,True,Bank Withdrawal,91.5,1400.3,48.66,0.0,593.55,1945.19,1137
4840-ORQXB,1,Q3,False,0,56,None,True,27.64,True,True,Fiber Optic,7.0,False,True,True,False,True,True,False,True,Two Year,False,Bank Withdrawal,104.75,5841.35,36.52,0.0,1547.84,7352.67,1138
3982-DQLUS,1,Q3,True,10,65,None,True,9.68,True,True,Fiber Optic,23.0,True,True,False,False,False,False,False,True,Two Year,True,Bank Withdrawal,85.75,5688.45,38.09,0.0,629.2,6279.56,1139
3756-VNWDH,1,Q3,True,6,65,None,True,32.08,True,True,Fiber Optic,8.0,True,False,False,False,True,True,False,True,One Year,True,Bank Withdrawal,100.75,6674.65,0.0,0.0,2085.2,8759.85,1140
2921-XWDJH,1,Q3,False,0,38,None,True,3.42,False,True,Fiber Optic,15.0,True,False,False,False,False,True,False,True,Two Year,True,Bank Withdrawal,83.45,3147.15,24.98,0.0,129.96,3252.13,1141
9799-CAYJJ,1,Q3,True,1,2,Offer E,True,32.62,False,True,Fiber Optic,2.0,False,False,False,False,False,False,False,True,Two Year,True,Bank Withdrawal,69.3,153.8,0.0,0.0,65.24,219.04,1142
6814-ZPWFQ,1,Q3,False,0,51,None,True,3.11,True,False,None,0.0,False,False,False,False,False,False,False,False,One Year,False,Bank Withdrawal,25.0,1260.7,0.0,0.0,158.61,1419.31,1143
5019-GQVCR,1,Q3,False,0,43,None,True,8.81,True,True,Fiber Optic,7.0,False,False,False,False,True,False,False,True,Two Year,True,Bank Withdrawal,84.85,3645.6,0.0,0.0,378.83,4024.43,1144
2880-FPNAE,1,Q3,True,1,2,Offer E,True,7.29,False,True,Fiber Optic,14.0,False,False,True,False,False,False,False,True,Two Year,True,Bank Withdrawal,74.2,140.1,0.0,0.0,14.58,154.68,1145
1568-BEKZM,1,Q3,True,7,70,None,True,12.07,True,True,DSL,17.0,True,True,True,True,True,True,True,True,Two Year,False,Credit Card,90.05,6333.4,0.0,0.0,844.9,7178.3,1146
2045-BMBTJ,1,Q3,False,0,33,None,False,0.0,False,True,DSL,16.0,True,True,True,False,True,True,False,True,Two Year,True,Bank Withdrawal,59.45,1884.65,0.0,0.0,0.0,1884.65,1147
6741-EGCBI,1,Q3,False,0,30,None,True,4.04,True,True,Fiber Optic,14.0,True,False,False,False,False,True,False,True,Two Year,True,Credit Card,90.5,2595.85,0.0,0.0,121.2,2717.05,1148
1730-ZMAME,1,Q3,False,0,32,None,True,48.62,False,True,Fiber Optic,12.0,False,False,False,False,False,True,False,True,Two Year,True,Bank Withdrawal,79.5,2665.0,0.0,0.0,1555.84,4220.84,1149
5913-INRQV,1,Q3,True,7,34,None,True,26.49,False,True,Fiber Optic,18.0,True,False,False,True,True,False,False,True,One Year,False,Credit Card,90.15,3128.8,0.0,0.0,900.66,4029.46,1150
6185-TASNN,1,Q3,False,0,1,Offer E,True,11.51,False,True,DSL,21.0,False,False,False,False,False,False,False,True,Two Year,False,Bank Withdrawal,46.3,46.3,0.0,0.0,11.51,57.81,1151
1925-LFCZZ,1,Q3,False,0,55,None,False,0.0,False,True,DSL,23.0,False,False,True,False,True,True,False,True,One Year,True,Bank Withdrawal,50.05,2743.45,0.0,0.0,0.0,2743.45,1152
8707-RMEZH,1,Q3,True,6,69,None,True,34.55,False,True,Fiber Optic,19.0,True,True,False,False,False,True,False,True,One Year,False,Credit Card,87.3,6055.55,0.0,0.0,2383.95,8439.5,1153
