Customer_ID,Count,Quarter,Satisfaction_Score,Customer_Status,Churn_Label,Churn_Value,Churn_Score,CLTV,Churn_Category,Churn_Reason,inter_ID
2878-RMWXY,1,Q3,3,Stayed,No,0.0,66,4680.0,,,681
2880-FPNAE,1,Q3,4,Joined,No,0.0,32,3170.0,,,805
2882-DDZPG,1,Q3,4,Stayed,No,0.0,76,4862.0,,,4173
2882-WDTBA,1,Q3,4,Stayed,No,0.0,75,5839.0,,,3520
2883-ILGWO,1,Q3,5,Stayed,No,0.0,75,5838.0,,,790
2884-GBPFB,1,Q3,3,Churned,Yes,1.0,79,5413.0,Other,Moved,1616
2885-HIJDH,1,Q3,3,Stayed,No,0.0,49,4667.0,,,5923
2886-KEFUM,1,Q3,3,Churned,Yes,1.0,96,6144.0,Attitude,Attitude of support person,1451
2887-JPYLU,1,Q3,5,Stayed,No,0.0,42,4418.0,,,6396
2888-ADFAO,1,Q3,4,Stayed,No,0.0,30,2861.0,,,6204
2889-FPWRM,1,Q3,2,Churned,Yes,1.0,91,4432.0,Competitor,Competitor offered higher download speeds,2049
2890-WFBHU,1,Q3,3,Stayed,No,0.0,64,6041.0,,,6561
2892-GESUL,1,Q3,5,Stayed,No,0.0,36,2269.0,,,6084
2894-QOJRX,1,Q3,1,Churned,Yes,1.0,93,5024.0,Competitor,Competitor had better devices,2187
2896-TBNBE,1,Q3,3,Stayed,No,0.0,26,3387.0,,,6179
2897-DOVND,1,Q3,3,Joined,No,0.0,26,3527.0,,,4937
2898-LSJGD,1,Q3,1,Churned,Yes,1.0,74,5531.0,Attitude,Attitude of service provider,1907
2898-MRKPI,1,Q3,4,Stayed,No,0.0,32,5570.0,,,6986
2900-PHPLN,1,Q3,3,Stayed,No,0.0,22,5209.0,,,823
2903-YYTBW,1,Q3,4,Joined,No,0.0,48,3408.0,,,4986
2904-GGUAZ,1,Q3,4,Stayed,No,0.0,47,5515.0,,,6965
2905-KFQUV,1,Q3,3,Joined,No,0.0,39,5748.0,,,6279
2907-ILJBN,1,Q3,3,Stayed,No,0.0,29,4047.0,,,2647
2908-WGAXL,1,Q3,5,Stayed,No,0.0,76,5243.0,,,3975
2908-ZTPNF,1,Q3,4,Stayed,No,0.0,50,4452.0,,,6340
2911-IJORQ,1,Q3,4,Stayed,No,0.0,26,2546.0,,,6691
2911-UREFD,1,Q3,1,Churned,Yes,1.0,67,5632.0,Dissatisfaction,Lack of self-service on Website,2139
2911-WDXMV,1,Q3,5,Stayed,No,0.0,37,5334.0,,,3877
2916-BQZLN,1,Q3,4,Stayed,No,0.0,24,5157.0,,,4801
2919-HBCJO,1,Q3,1,Churned,Yes,1.0,90,4580.0,Other,Moved,1765
2920-RNCEZ,1,Q3,3,Joined,No,0.0,62,5133.0,,,5093
2921-XWDJH,1,Q3,3,Stayed,No,0.0,49,2768.0,,,801
2923-ARZLG,1,Q3,5,Stayed,No,0.0,69,4890.0,,,5893
2924-KHUVI,1,Q3,3,Stayed,No,0.0,61,4847.0,,,3506
2925-MXLSX,1,Q3,5,Stayed,No,0.0,30,4403.0,,,6954
2925-VDZHY,1,Q3,4,Stayed,No,0.0,46,4641.0,,,6489
2926-JEJJC,1,Q3,4,Stayed,No,0.0,38,5066.0,,,4941
2927-CVULT,1,Q3,3,Stayed,No,0.0,43,4190.0,,,5940
2927-QRRQV,1,Q3,4,Stayed,No,0.0,79,4120.0,,,3560
2928-HLDBA,1,Q3,5,Stayed,No,0.0,47,5346.0,,,2617
2929-ERCFZ,1,Q3,1,Churned,Yes,1.0,80,2939.0,Competitor,Competitor had better devices,1619
2929-QNSRW,1,Q3,1,Churned,Yes,1.0,90,4886.0,Competitor,Competitor made better offer,1465
2930-UOTMB,1,Q3,1,Churned,Yes,1.0,68,4403.0,Competitor,Competitor offered higher download speeds,1894
2931-FSOHN,1,Q3,5,Stayed,No,0.0,58,5254.0,,,1043
2931-SVLTV,1,Q3,3,Stayed,No,0.0,39,2283.0,,,5310
2931-VUVJN,1,Q3,3,Stayed,No,0.0,30,5061.0,,,680
2931-XIQBR,1,Q3,4,Stayed,No,0.0,72,5905.0,,,4417
2933-FILNV,1,Q3,3,Churned,Yes,1.0,91,2635.0,Dissatisfaction,Lack of self-service on Website,1856
2933-XEUJM,1,Q3,4,Stayed,No,0.0,63,2007.0,,,3289
2937-FTHUR,1,Q3,4,Stayed,No,0.0,37,2466.0,,,2822
2946-KIQSP,1,Q3,5,Stayed,No,0.0,66,2553.0,,,6546
2947-DOMLJ,1,Q3,1,Churned,Yes,1.0,82,3677.0,Dissatisfaction,Service dissatisfaction,1816
2951-QOQTK,1,Q3,2,Churned,Yes,1.0,72,5436.0,Competitor,Competitor offered higher download speeds,1432
2952-QAYZF,1,Q3,1,Churned,Yes,1.0,81,2264.0,Competitor,Competitor had better devices,1435
2954-PIBKO,1,Q3,3,Stayed,No,0.0,62,5128.0,,,2567
2955-BJZHG,1,Q3,1,Churned,Yes,1.0,77,5174.0,Competitor,Competitor had better devices,1568
2955-PSXOE,1,Q3,2,Churned,Yes,1.0,91,3061.0,Price,Price too high,2136
2956-GGUCQ,1,Q3,1,Churned,Yes,1.0,65,3079.0,Attitude,Attitude of service provider,308
2957-JIRMN,1,Q3,4,Stayed,No,0.0,60,4166.0,,,1046
2957-LOLHO,1,Q3,3,Churned,Yes,1.0,68,2887.0,Competitor,Competitor made better offer,1223
2958-NHPPS,1,Q3,5,Stayed,No,0.0,53,4263.0,,,3463
2959-EEXWB,1,Q3,3,Stayed,No,0.0,64,3937.0,,,3706
2959-FENLU,1,Q3,5,Stayed,No,0.0,28,5850.0,,,6405
2959-MJHIC,1,Q3,1,Churned,Yes,1.0,65,4167.0,Dissatisfaction,Product dissatisfaction,1887
2960-NKRSO,1,Q3,3,Stayed,No,0.0,52,5421.0,,,4455
2961-VNFKL,1,Q3,5,Stayed,No,0.0,23,5072.0,,,5238
2962-XPMCQ,1,Q3,2,Churned,Yes,1.0,81,2699.0,Competitor,Competitor offered higher download speeds,2081
2967-MXRAV,1,Q3,3,Joined,No,0.0,51,5160.0,,,3593
2968-SSGAA,1,Q3,1,Churned,Yes,1.0,77,4001.0,Competitor,Competitor offered more data,2303
2969-QWUBZ,1,Q3,5,Joined,No,0.0,58,2580.0,,,6275
2969-VAPYH,1,Q3,3,Stayed,No,0.0,48,4363.0,,,5206
2969-WGHQO,1,Q3,3,Stayed,No,0.0,54,3334.0,,,5126
2971-SGAFL,1,Q3,4,Stayed,No,0.0,79,5631.0,,,6278
2972-YDYUW,1,Q3,4,Stayed,No,0.0,70,4507.0,,,4023
2974-GGUXS,1,Q3,5,Stayed,No,0.0,48,3273.0,,,1087
2977-CEBSX,1,Q3,4,Stayed,No,0.0,74,5813.0,,,2790
2978-XXSOG,1,Q3,4,Stayed,No,0.0,47,3995.0,,,6743
2979-SXESE,1,Q3,1,Churned,Yes,1.0,66,4103.0,Other,Moved,1996
2982-IHMFT,1,Q3,3,Churned,Yes,1.0,67,4291.0,Competitor,Competitor made better offer,353
2982-VPSGI,1,Q3,1,Churned,Yes,1.0,67,2120.0,Competitor,Competitor made better offer,2152
2983-ZANRP,1,Q3,1,Churned,Yes,1.0,90,5799.0,Competitor,Competitor had better devices,2163
2984-AFWNC,1,Q3,3,Joined,No,0.0,70,2813.0,,,3513
2984-MIIZL,1,Q3,1,Churned,Yes,1.0,71,5882.0,Dissatisfaction,Network reliability,1938
2984-RGEYA,1,Q3,4,Stayed,No,0.0,72,5325.0,,,2664
2984-TBYKU,1,Q3,4,Stayed,No,0.0,25,6378.0,,,4945
2985-FMWYF,1,Q3,3,Stayed,No,0.0,73,4861.0,,,6557
2985-JUUBZ,1,Q3,5,Stayed,No,0.0,64,3718.0,,,2732
2987-BJXIK,1,Q3,4,Stayed,No,0.0,45,4180.0,,,5107
2988-GBIVW,1,Q3,4,Stayed,No,0.0,64,5129.0,,,913
2988-PLAHS,1,Q3,5,Joined,No,0.0,67,2754.0,,,3581
2988-QRAJY,1,Q3,3,Stayed,No,0.0,30,5798.0,,,6498
2990-HWIML,1,Q3,1,Churned,Yes,1.0,82,2898.0,Competitor,Competitor had better devices,2504
2990-IAJSV,1,Q3,3,Stayed,No,0.0,68,4200.0,,,5252
2990-OGYTD,1,Q3,5,Stayed,No,0.0,31,5037.0,,,6100
2995-UPRYS,1,Q3,3,Churned,Yes,1.0,69,5098.0,Other,Moved,335
2995-YWTCD,1,Q3,3,Stayed,No,0.0,79,5396.0,,,6658
2996-XAUVF,1,Q3,5,Stayed,No,0.0,57,5055.0,,,2837
2999-AANRQ,1,Q3,4,Stayed,No,0.0,56,5138.0,,,6645
3001-CBHLQ,1,Q3,1,Churned,Yes,1.0,79,3966.0,Attitude,Attitude of support person,179
3001-UNBTL,1,Q3,4,Stayed,No,0.0,58,3733.0,,,966
3002-WQZWT,1,Q3,5,Stayed,No,0.0,55,3982.0,,,6056
3003-CMDUU,1,Q3,3,Stayed,No,0.0,52,3273.0,,,2941
3005-NFMTA,1,Q3,2,Churned,Yes,1.0,69,5543.0,Price,Price too high,456
3005-TYFRD,1,Q3,5,Stayed,No,0.0,46,4768.0,,,5202
3006-XIMLN,1,Q3,2,Churned,Yes,1.0,79,5299.0,Dissatisfaction,Lack of self-service on Website,2065
3007-FDPEA,1,Q3,4,Joined,No,0.0,46,2107.0,,,5517
3009-JWMPU,1,Q3,2,Churned,Yes,1.0,92,5016.0,Attitude,Attitude of service provider,1291
3011-WQKSZ,1,Q3,3,Stayed,No,0.0,31,5188.0,,,5554
3012-VFFMN,1,Q3,3,Stayed,No,0.0,74,4058.0,,,3512
3014-WJKSM,1,Q3,4,Stayed,No,0.0,40,4910.0,,,2990
3016-KSVCP,1,Q3,3,Stayed,No,0.0,62,3664.0,,,2594
3018-TFTSU,1,Q3,1,Churned,Yes,1.0,76,2850.0,Dissatisfaction,Poor expertise of phone support,2020
3021-VLNRJ,1,Q3,4,Stayed,No,0.0,34,4798.0,,,5875
3022-BEXHZ,1,Q3,4,Stayed,No,0.0,71,6060.0,,,3362
3023-GFLBR,1,Q3,2,Churned,Yes,1.0,66,3336.0,Attitude,Attitude of service provider,1580
3026-ATZYV,1,Q3,3,Stayed,No,0.0,64,4131.0,,,6043
3027-YNWZU,1,Q3,5,Stayed,No,0.0,61,5538.0,,,4236
3027-ZTDHO,1,Q3,1,Churned,Yes,1.0,80,5951.0,Other,Don't know,1305
3030-YDNRM,1,Q3,4,Stayed,No,0.0,40,5514.0,,,3708
3030-YZADT,1,Q3,1,Churned,Yes,1.0,66,5023.0,Competitor,Competitor had better devices,1767
3030-ZKIWL,1,Q3,5,Joined,No,0.0,21,2798.0,,,2959
3034-ZBEQN,1,Q3,2,Churned,Yes,1.0,90,5995.0,Dissatisfaction,Product dissatisfaction,2165
3038-PQIUY,1,Q3,4,Stayed,No,0.0,78,4933.0,,,4860
3039-MJSLN,1,Q3,3,Joined,No,0.0,46,3594.0,,,6471
3043-SUDUA,1,Q3,3,Stayed,No,0.0,29,4374.0,,,6571
3043-TYBNO,1,Q3,5,Joined,No,0.0,22,2111.0,,,4452
3045-XETSH,1,Q3,3,Churned,Yes,1.0,90,3074.0,Competitor,Competitor offered more data,1945
3049-NDXFL,1,Q3,3,Churned,Yes,1.0,89,2850.0,Competitor,Competitor made better offer,1470
3049-SOLAY,1,Q3,1,Churned,Yes,1.0,86,4176.0,Competitor,Competitor made better offer,2176
3050-GBUSH,1,Q3,4,Joined,No,0.0,67,2496.0,,,3102
3050-RLLXC,1,Q3,4,Stayed,No,0.0,62,5907.0,,,5591
3055-MJDSB,1,Q3,5,Stayed,No,0.0,49,2323.0,,,3318
3055-OYMSE,1,Q3,3,Stayed,No,0.0,45,6469.0,,,1055
3055-VTCGS,1,Q3,3,Stayed,No,0.0,63,6312.0,,,3670
3057-VJJQE,1,Q3,3,Stayed,No,0.0,24,5498.0,,,6113
3058-HJCUY,1,Q3,1,Churned,Yes,1.0,84,2098.0,Competitor,Competitor had better devices,2402
3058-WQDRE,1,Q3,5,Stayed,No,0.0,53,4943.0,,,6502
3059-NGMXB,1,Q3,3,Stayed,No,0.0,24,2871.0,,,5390
3061-BCKYI,1,Q3,3,Stayed,No,0.0,34,3854.0,,,3860
3062-ICYZQ,1,Q3,3,Stayed,No,0.0,20,5457.0,,,3729
3063-QFSZL,1,Q3,1,Churned,Yes,1.0,70,2294.0,Competitor,Competitor had better devices,2343
3066-RRJIO,1,Q3,3,Churned,Yes,1.0,65,5341.0,Competitor,Competitor made better offer,1976
3067-SVMTC,1,Q3,3,Stayed,No,0.0,77,5160.0,,,2794
3068-OMWZA,1,Q3,1,Churned,Yes,1.0,91,3106.0,Competitor,Competitor made better offer,102
3069-SSVSN,1,Q3,3,Joined,No,0.0,55,4467.0,,,6476
3070-BDOQC,1,Q3,4,Stayed,No,0.0,41,4616.0,,,3470
3070-DVEYC,1,Q3,2,Churned,Yes,1.0,84,5638.0,Attitude,Attitude of support person,314
3070-FNFZQ,1,Q3,4,Stayed,No,0.0,33,4698.0,,,3542
3071-MVJCD,1,Q3,3,Stayed,No,0.0,60,4162.0,,,3415
3071-VBYPO,1,Q3,3,Joined,No,0.0,22,4648.0,,,2612
3074-GQWYX,1,Q3,2,Churned,Yes,1.0,87,3520.0,Competitor,Competitor made better offer,1549
3077-RSNTJ,1,Q3,3,Stayed,No,0.0,43,4293.0,,,2638
3078-ZKNTS,1,Q3,3,Stayed,No,0.0,22,4314.0,,,6994
3079-BCHLN,1,Q3,5,Stayed,No,0.0,70,5394.0,,,5204
3082-VQXNH,1,Q3,3,Joined,No,0.0,32,5614.0,,,4617
3082-WQRVY,1,Q3,5,Stayed,No,0.0,66,2962.0,,,588
3082-YVEKW,1,Q3,3,Stayed,No,0.0,33,2572.0,,,4938
3084-DOWLE,1,Q3,3,Stayed,No,0.0,42,6434.0,,,3406
3085-QUOZK,1,Q3,3,Churned,Yes,1.0,76,3238.0,Attitude,Attitude of service provider,2508
3086-RUCRN,1,Q3,3,Stayed,No,0.0,46,6183.0,,,5372
3088-FVYWK,1,Q3,3,Stayed,No,0.0,46,5794.0,,,2966
3088-LHEFH,1,Q3,3,Stayed,No,0.0,33,3885.0,,,5593
3090-HAWSU,1,Q3,1,Churned,Yes,1.0,87,4495.0,Competitor,Competitor offered more data,2479
3090-LETTY,1,Q3,4,Joined,No,0.0,78,3172.0,,,3833
3090-QFUVD,1,Q3,5,Joined,No,0.0,31,2507.0,,,6238
3091-FYHKI,1,Q3,3,Churned,Yes,1.0,80,2301.0,Dissatisfaction,Network reliability,1168
3092-IGHWF,1,Q3,2,Churned,Yes,1.0,65,4421.0,Competitor,Competitor made better offer,1463
3094-JOJAI,1,Q3,5,Stayed,No,0.0,49,2643.0,,,6677
3096-GKWEB,1,Q3,4,Stayed,No,0.0,40,4477.0,,,6164
3096-IZETN,1,Q3,3,Churned,Yes,1.0,89,4741.0,Attitude,Attitude of support person,1498
3096-JRDSO,1,Q3,1,Churned,Yes,1.0,75,3444.0,Competitor,Competitor made better offer,381
3096-WPXBT,1,Q3,3,Stayed,No,0.0,57,4804.0,,,4730
3096-YXENJ,1,Q3,5,Stayed,No,0.0,25,4193.0,,,4202
3097-FQTVJ,1,Q3,4,Stayed,No,0.0,21,5913.0,,,4361
3097-IDVPU,1,Q3,5,Stayed,No,0.0,76,5749.0,,,5733
3097-NNSPB,1,Q3,1,Churned,Yes,1.0,91,2960.0,Competitor,Competitor had better devices,1354
3097-NQYSN,1,Q3,1,Churned,Yes,1.0,78,5204.0,Competitor,Competitor had better devices,411
3097-PYWXL,1,Q3,4,Stayed,No,0.0,26,2951.0,,,4021
3099-OONVS,1,Q3,4,Stayed,No,0.0,63,3971.0,,,6322
3104-OWCGK,1,Q3,3,Churned,Yes,1.0,76,4111.0,Other,Moved,1301
3106-ULWFW,1,Q3,1,Churned,Yes,1.0,95,2887.0,Competitor,Competitor had better devices,1573
3108-PCCGG,1,Q3,3,Stayed,No,0.0,25,5856.0,,,607
3113-IWHLC,1,Q3,3,Stayed,No,0.0,69,2612.0,,,4028
3115-CZMZD,1,Q3,4,Stayed,No,0.0,68,5504.0,,,3021
3115-JPJDD,1,Q3,3,Stayed,No,0.0,58,4709.0,,,5059
3118-UHVVQ,1,Q3,4,Stayed,No,0.0,21,4747.0,,,6755
3120-FAZKD,1,Q3,4,Stayed,No,0.0,41,4039.0,,,5434
3125-RAHBV,1,Q3,4,Stayed,No,0.0,55,2768.0,,,5598
3126-WQMGH,1,Q3,4,Stayed,No,0.0,40,5224.0,,,3989
3128-YOVTD,1,Q3,3,Stayed,No,0.0,64,6321.0,,,3493
3129-AAQOU,1,Q3,3,Stayed,No,0.0,44,5038.0,,,5026
3130-ICDUP,1,Q3,4,Joined,No,0.0,40,5346.0,,,4220
3131-NWVFJ,1,Q3,3,Stayed,No,0.0,47,5620.0,,,3432
3132-TVFDZ,1,Q3,2,Churned,Yes,1.0,82,5172.0,Attitude,Attitude of support person,115
3133-PZNSR,1,Q3,3,Stayed,No,0.0,46,4054.0,,,4156
3134-DSHVC,1,Q3,4,Stayed,No,0.0,75,5989.0,,,5407
3137-LUPIX,1,Q3,4,Stayed,No,0.0,61,3334.0,,,5998
3137-NYQQI,1,Q3,4,Stayed,No,0.0,70,3546.0,,,3033
3138-BKYAV,1,Q3,3,Churned,Yes,1.0,75,4694.0,Attitude,Attitude of service provider,1293
3143-ILDAL,1,Q3,3,Churned,Yes,1.0,96,4830.0,Attitude,Attitude of support person,1520
3143-JQEGI,1,Q3,2,Churned,Yes,1.0,81,3740.0,Competitor,Competitor made better offer,2188
3144-AUDBS,1,Q3,1,Churned,Yes,1.0,86,5271.0,Competitor,Competitor had better devices,1872
3144-KMTWZ,1,Q3,4,Stayed,No,0.0,63,6035.0,,,3671
3146-JTQHR,1,Q3,5,Stayed,No,0.0,57,3778.0,,,5244
3146-MSEGF,1,Q3,3,Stayed,No,0.0,8,6102.0,,,490
3148-AOIQT,1,Q3,3,Stayed,No,0.0,45,4106.0,,,4544
3148-BLQJT,1,Q3,1,Churned,Yes,1.0,80,5747.0,Competitor,Competitor made better offer,1779
3154-CFSZG,1,Q3,4,Stayed,No,0.0,78,3291.0,,,6485
3154-HMWUU,1,Q3,5,Stayed,No,0.0,63,5848.0,,,5584
3156-QLHBO,1,Q3,3,Joined,No,0.0,45,4725.0,,,3262
3158-MOERK,1,Q3,2,Churned,Yes,1.0,83,3391.0,Competitor,Competitor offered more data,1328
3160-TYXLT,1,Q3,3,Stayed,No,0.0,63,6245.0,,,5160
3161-GETRM,1,Q3,4,Stayed,No,0.0,59,4648.0,,,6268
3161-ONRWK,1,Q3,3,Stayed,No,0.0,48,4053.0,,,3379
3162-KKZXO,1,Q3,4,Stayed,No,0.0,64,5182.0,,,1082
3162-ZJZFU,1,Q3,3,Stayed,No,0.0,27,4700.0,,,5691
3164-AALRN,1,Q3,2,Churned,Yes,1.0,77,2673.0,Competitor,Competitor had better devices,1420
3164-YAXFY,1,Q3,4,Stayed,No,0.0,58,5594.0,,,3291
3165-HDOEW,1,Q3,2,Churned,Yes,1.0,73,3706.0,Other,Don't know,1385
3166-PNEOF,1,Q3,4,Stayed,No,0.0,74,4471.0,,,4243
3167-SNQPL,1,Q3,5,Stayed,No,0.0,78,4036.0,,,503
3170-GWYKC,1,Q3,4,Stayed,No,0.0,62,5926.0,,,4395
3170-NMYVV,1,Q3,4,Stayed,No,0.0,20,5849.0,,,2578
3173-NVMPX,1,Q3,5,Stayed,No,0.0,80,4291.0,,,6082
3173-WSSUE,1,Q3,3,Stayed,No,0.0,52,5921.0,,,3715
3174-AKMAS,1,Q3,4,Stayed,No,0.0,41,4699.0,,,3056
3174-RKMOW,1,Q3,3,Stayed,No,0.0,71,5721.0,,,6886
3177-LASXD,1,Q3,3,Churned,Yes,1.0,77,2619.0,Dissatisfaction,Poor expertise of phone support,1565
3178-CIFOT,1,Q3,3,Stayed,No,0.0,58,5916.0,,,5537
3178-FESZO,1,Q3,1,Churned,Yes,1.0,91,5797.0,Other,Don't know,2017
3179-GBRWV,1,Q3,4,Stayed,No,0.0,23,4604.0,,,500
3181-MIZBN,1,Q3,4,Stayed,No,0.0,68,3677.0,,,5485
3181-VTHOE,1,Q3,4,Stayed,No,0.0,69,4042.0,,,4553
3186-AJIEK,1,Q3,4,Stayed,No,0.0,38,5097.0,,,7043
3186-BAXNB,1,Q3,3,Churned,Yes,1.0,71,4319.0,Attitude,Attitude of service provider,1454
3190-FZATL,1,Q3,5,Stayed,No,0.0,71,5770.0,,,3809
3190-ITQXP,1,Q3,3,Stayed,No,0.0,58,3879.0,,,6470
3190-XFANI,1,Q3,2,Churned,Yes,1.0,82,5585.0,Competitor,Competitor offered more data,2432
3191-CSNMG,1,Q3,4,Joined,No,0.0,46,2081.0,,,6946
3192-LNKRK,1,Q3,3,Stayed,No,0.0,67,3476.0,,,5199
3192-NQECA,1,Q3,2,Churned,Yes,1.0,86,5034.0,Competitor,Competitor had better devices,1163
3194-ORPIK,1,Q3,1,Churned,Yes,1.0,80,5135.0,Competitor,Competitor had better devices,1860
3195-TQDZX,1,Q3,5,Joined,No,0.0,42,4050.0,,,3492
3196-NVXLZ,1,Q3,3,Stayed,No,0.0,23,4874.0,,,3062
3197-ARFOY,1,Q3,3,Stayed,No,0.0,59,3524.0,,,498
3197-NNYNB,1,Q3,3,Stayed,No,0.0,28,5649.0,,,6262
3198-VELRD,1,Q3,1,Churned,Yes,1.0,91,2014.0,Competitor,Competitor had better devices,1491
3199-NPKCN,1,Q3,3,Stayed,No,0.0,37,5649.0,,,3106
3199-XGZCY,1,Q3,4,Stayed,No,0.0,74,2332.0,,,4805
3200-MNQTF,1,Q3,3,Stayed,No,0.0,80,4361.0,,,4118
3205-MXZRA,1,Q3,4,Stayed,No,0.0,41,2074.0,,,6756
3207-OYBWH,1,Q3,2,Churned,Yes,1.0,86,6259.0,Attitude,Attitude of support person,138
3208-YPIOE,1,Q3,3,Churned,Yes,1.0,96,4696.0,Competitor,Competitor made better offer,1854
3209-ZPKFI,1,Q3,5,Stayed,No,0.0,71,2320.0,,,4869
3211-AAPKX,1,Q3,3,Stayed,No,0.0,42,3300.0,,,3461
3211-ILJTT,1,Q3,1,Churned,Yes,1.0,67,4469.0,Competitor,Competitor had better devices,1613
3212-KXOCR,1,Q3,4,Stayed,No,0.0,66,4158.0,,,2600
3213-VVOLG,1,Q3,4,Stayed,No,0.0,49,2299.0,,,4998
3214-IYUUQ,1,Q3,3,Stayed,No,0.0,48,4300.0,,,6603
3217-FZDMN,1,Q3,1,Churned,Yes,1.0,83,3676.0,Competitor,Competitor had better devices,324
3219-JQRSL,1,Q3,3,Stayed,No,0.0,39,4627.0,,,665
3221-CJMSG,1,Q3,5,Stayed,No,0.0,23,2515.0,,,3763
3223-DWFIO,1,Q3,3,Stayed,No,0.0,26,4140.0,,,627
3223-WZWJM,1,Q3,1,Churned,Yes,1.0,85,5869.0,Competitor,Competitor offered higher download speeds,2378
3224-DFQNQ,1,Q3,3,Stayed,No,0.0,53,4488.0,,,3091
3227-WLKLI,1,Q3,3,Stayed,No,0.0,26,4921.0,,,4184
3229-USWAR,1,Q3,4,Stayed,No,0.0,26,3570.0,,,6301
3230-IUALN,1,Q3,3,Stayed,No,0.0,56,2934.0,,,3368
3230-JCNZS,1,Q3,3,Stayed,No,0.0,74,4305.0,,,4181
3230-WYKIR,1,Q3,1,Churned,Yes,1.0,79,3306.0,Dissatisfaction,Product dissatisfaction,1646
3234-VKACU,1,Q3,3,Joined,No,0.0,27,4799.0,,,3180
3235-ETOOB,1,Q3,2,Churned,Yes,1.0,88,3683.0,Competitor,Competitor made better offer,2177
3237-AJGEH,1,Q3,3,Churned,Yes,1.0,67,5122.0,Other,Poor expertise of online support,1726
3239-TPHPZ,1,Q3,4,Stayed,No,0.0,74,5453.0,,,5914
3243-ZHOHY,1,Q3,3,Stayed,No,0.0,72,5052.0,,,4874
3244-CQPHU,1,Q3,4,Stayed,No,0.0,57,5232.0,,,881
3244-DCJWY,1,Q3,1,Churned,Yes,1.0,89,4133.0,Competitor,Competitor had better devices,2266
3247-MHJKM,1,Q3,3,Joined,No,0.0,72,3586.0,,,3773
3247-ZVOUO,1,Q3,1,Churned,Yes,1.0,81,3336.0,Attitude,Attitude of support person,329
3249-VHRIP,1,Q3,4,Stayed,No,0.0,53,4507.0,,,6582
3249-ZPQRG,1,Q3,1,Churned,Yes,1.0,67,5048.0,Competitor,Competitor made better offer,1416
3251-YMVWZ,1,Q3,3,Stayed,No,0.0,20,4865.0,,,4349
3253-HKOKL,1,Q3,3,Stayed,No,0.0,29,4811.0,,,3458
3254-YRILK,1,Q3,1,Churned,Yes,1.0,69,5683.0,Competitor,Competitor had better devices,94
3255-GRXMG,1,Q3,5,Stayed,No,0.0,75,4403.0,,,5785
3256-EZDBI,1,Q3,4,Stayed,No,0.0,80,6285.0,,,1095
3258-SANFR,1,Q3,3,Stayed,No,0.0,30,4270.0,,,1060
3258-SYSWS,1,Q3,3,Stayed,No,0.0,56,4598.0,,,818
3258-ZKPAI,1,Q3,3,Stayed,No,0.0,59,5227.0,,,6634
3259-FDWOY,1,Q3,3,Churned,Yes,1.0,81,4072.0,Competitor,Competitor offered higher download speeds,2403
3259-KNMRR,1,Q3,4,Stayed,No,0.0,79,5371.0,,,1120
3259-QMXUN,1,Q3,3,Stayed,No,0.0,33,5666.0,,,4340
3261-CQXOL,1,Q3,3,Stayed,No,0.0,37,4993.0,,,3154
3262-EIDHV,1,Q3,4,Stayed,No,0.0,49,6375.0,,,5788
3266-FTKHB,1,Q3,3,Stayed,No,0.0,60,2717.0,,,6653
3269-ATYWD,1,Q3,1,Churned,Yes,1.0,65,4892.0,Other,Don't know,163
3272-VUHPV,1,Q3,5,Stayed,No,0.0,21,3135.0,,,4742
3274-NSDWE,1,Q3,4,Stayed,No,0.0,68,6161.0,,,5088
3275-RHRNE,1,Q3,5,Stayed,No,0.0,80,2797.0,,,4082
3276-HDUEG,1,Q3,2,Churned,Yes,1.0,78,4838.0,Competitor,Competitor made better offer,1270
3278-FSIXX,1,Q3,3,Joined,No,0.0,27,5441.0,,,6544
3279-DYZQM,1,Q3,4,Stayed,No,0.0,63,5497.0,,,3723
3280-MRDOF,1,Q3,3,Stayed,No,0.0,75,3415.0,,,644
3280-NMUVX,1,Q3,5,Stayed,No,0.0,33,4669.0,,,3173
3282-ZISZV,1,Q3,5,Stayed,No,0.0,71,3945.0,,,2708
3283-WCWXT,1,Q3,3,Stayed,No,0.0,52,2882.0,,,3607
3284-SVCRO,1,Q3,3,Stayed,No,0.0,47,3146.0,,,5307
3285-UCQVC,1,Q3,2,Churned,Yes,1.0,82,4429.0,Other,Don't know,1967
3292-PBZEJ,1,Q3,3,Stayed,No,0.0,28,3175.0,,,628
3295-YVUSR,1,Q3,3,Joined,No,0.0,47,5098.0,,,959
3296-SILRA,1,Q3,2,Churned,Yes,1.0,89,2426.0,Attitude,Attitude of support person,421
3298-QEICA,1,Q3,4,Stayed,No,0.0,73,4445.0,,,3964
3301-LSLWQ,1,Q3,3,Stayed,No,0.0,72,5590.0,,,4241
3301-VKTGC,1,Q3,3,Stayed,No,0.0,48,4380.0,,,6141
3307-TLCUD,1,Q3,3,Stayed,No,0.0,45,4207.0,,,3591
3308-DGHKL,1,Q3,5,Stayed,No,0.0,63,5028.0,,,6455
3308-JSGML,1,Q3,3,Stayed,No,0.0,49,6306.0,,,848
3308-MHOOC,1,Q3,3,Joined,No,0.0,76,3383.0,,,4465
3312-UUMZW,1,Q3,4,Stayed,No,0.0,61,3981.0,,,3249
3312-ZWLGF,1,Q3,5,Stayed,No,0.0,21,3172.0,,,1013
